Cow_id, Pixel_id, times of visiting back to pixel, Interval days,Vegetation class,Northing,Easting
14616,1400,1,0,4,,5132959.3,434543.6
14616,378,1,0,4,,5132539.3,434543.6
14616,3452,1,0,1,,5133634.3,434348.6
14616,384,1,0,4,,5132539.3,434633.6
14616,1412,1,0,2,,5132959.3,434723.6
14616,388,1,0,2,,5132539.3,434693.6
14616,393,1,0,4,,5132539.3,434768.6
14616,1417,1,0,2,,5132959.3,434798.6
14616,3466,1,0,1,,5133634.3,434558.6
14616,394,1,0,4,,5132539.3,434783.6
14616,395,1,0,4,,5132539.3,434798.6
14616,2444,1,0,4,,5133319.3,434918.6
14616,3469,1,0,1,,5133634.3,434603.6
14616,397,1,0,2,,5132539.3,434828.6
14616,2446,2,5,4,,5133319.3,434948.6
14616,398,1,0,2,,5132539.3,434843.6
14616,403,1,0,2,,5132554.3,434468.6
14616,404,1,0,3,,5132554.3,434483.6
14616,1431,1,0,4,,5132959.3,435008.6
14616,3484,1,0,3,,5133649.3,434318.6
14616,2463,1,0,1,,5133334.3,434528.6
14616,3487,1,0,1,,5133649.3,434363.6
14616,415,1,0,4,,5132554.3,434648.6
14616,416,2,4,2,,5132554.3,434663.6
14616,417,1,0,2,,5132554.3,434678.6
14616,420,1,0,4,,5132554.3,434723.6
14616,2469,1,0,2,,5133334.3,434618.6
14616,2471,1,0,2,,5133334.3,434648.6
14616,3495,1,0,1,,5133649.3,434483.6
14616,1448,1,0,2,,5132974.3,434663.6
14616,2473,1,0,4,,5133334.3,434678.6
14616,428,1,0,2,,5132554.3,434843.6
14616,431,2,2,2,,5132554.3,434888.6
14616,2480,1,0,4,,5133334.3,434783.6
14616,2481,1,0,4,,5133334.3,434798.6
14616,1458,1,0,2,,5132974.3,434813.6
14616,3506,1,0,3,,5133649.3,434648.6
14616,2483,1,0,4,,5133334.3,434828.6
14616,3507,1,0,1,,5133649.3,434663.6
14616,1460,1,0,2,,5132974.3,434843.6
14616,1462,1,0,2,,5132974.3,434873.6
14616,3510,1,0,1,,5133649.3,434708.6
14616,440,1,0,4,,5132569.3,434558.6
14616,1464,1,0,3,,5132974.3,434903.6
14616,3513,1,0,3,,5133649.3,434753.6
14616,1466,1,0,2,,5132974.3,434933.6
14616,1472,1,0,4,,5132974.3,435023.6
14616,448,1,0,2,,5132569.3,434678.6
14616,1473,1,0,4,,5132974.3,435038.6
14616,1475,1,0,4,,5132989.3,434468.6
14616,451,1,0,4,,5132569.3,434723.6
14616,2500,1,0,3,,5133334.3,435083.6
14616,1476,1,0,4,,5132989.3,434483.6
14616,2501,1,0,3,,5133334.3,435098.6
14616,454,1,0,4,,5132569.3,434768.6
14616,3527,1,0,1,,5133664.3,434468.6
14616,455,1,0,4,,5132569.3,434783.6
14616,2504,1,0,1,,5133349.3,434453.6
14616,457,2,9,2,,5132569.3,434813.6
14616,3531,1,0,1,,5133664.3,434528.6
14616,459,1,0,2,,5132569.3,434843.6
14616,2507,1,0,1,,5133349.3,434498.6
14616,3533,1,0,1,,5133664.3,434558.6
14616,2511,2,5,3,,5133349.3,434558.6
14616,464,2,4,2,,5132569.3,434918.6
14616,1489,1,0,2,,5132989.3,434678.6
14616,2514,1,0,2,,5133349.3,434603.6
14616,467,1,0,4,,5132584.3,434468.6
14616,469,1,0,4,,5132584.3,434498.6
14616,3541,1,0,1,,5133664.3,434678.6
14616,3543,1,0,1,,5133664.3,434708.6
14616,3547,1,0,1,,5133664.3,434768.6
14616,2524,1,0,4,,5133349.3,434753.6
14616,3548,1,0,3,,5133679.3,434303.6
14616,1500,1,0,2,,5132989.3,434843.6
14616,3549,2,3,3,,5133679.3,434318.6
14616,480,2,15,2,,5132584.3,434663.6
14616,482,1,0,4,,5132584.3,434693.6
14616,3555,1,0,1,,5133679.3,434408.6
14616,1509,1,0,4,,5132989.3,434978.6
14616,1512,1,0,4,,5132989.3,435023.6
14616,1513,1,0,4,,5132989.3,435038.6
14616,2538,2,5,3,,5133349.3,434963.6
14616,2539,1,0,3,,5133349.3,434978.6
14616,2540,1,0,3,,5133349.3,434993.6
14616,1518,1,0,4,,5133004.3,434513.6
14616,3567,1,0,1,,5133679.3,434588.6
14616,2544,1,0,3,,5133349.3,435053.6
14616,3569,1,0,3,,5133679.3,434618.6
14616,1530,1,0,2,,5133004.3,434693.6
14616,3579,2,3,3,,5133694.3,434303.6
14616,2555,1,0,1,,5133364.3,434513.6
14616,2559,1,0,3,,5133364.3,434573.6
14616,2561,2,12,3,,5133364.3,434603.6
14616,1543,1,0,3,,5133004.3,434888.6
14616,519,1,0,2,,5132599.3,434738.6
14616,3597,1,0,1,,5133694.3,434573.6
14616,3599,1,0,1,,5133694.3,434603.6
14616,527,1,0,2,,5132599.3,434858.6
14616,528,1,0,2,,5132599.3,434873.6
14616,3601,1,0,3,,5133694.3,434633.6
14616,1556,2,15,4,,5133019.3,434468.6
14616,532,1,0,2,,5132599.3,434933.6
14616,533,2,6,2,,5132599.3,434948.6
14616,538,1,0,4,,5132614.3,434498.6
14616,3614,1,0,1,,5133709.3,434393.6
14616,3615,1,0,1,,5133709.3,434408.6
14616,2592,1,0,3,,5133364.3,435068.6
14616,1568,1,0,2,,5133019.3,434648.6
14616,2594,1,0,3,,5133364.3,435098.6
14616,1573,1,0,2,,5133019.3,434723.6
14616,2598,2,2,1,,5133379.3,434453.6
14616,2599,1,0,3,,5133379.3,434468.6
14616,551,1,0,2,,5132614.3,434693.6
14616,1576,1,0,3,,5133019.3,434768.6
14616,552,1,0,2,,5132614.3,434708.6
14616,1577,1,0,3,,5133019.3,434783.6
14616,1578,1,0,3,,5133019.3,434798.6
14616,2602,1,0,3,,5133379.3,434513.6
14616,2605,1,0,3,,5133379.3,434558.6
14616,2607,1,0,3,,5133379.3,434588.6
14616,1590,1,0,4,,5133019.3,434978.6
14616,571,1,0,4,,5132629.3,434468.6
14616,2620,1,0,2,,5133379.3,434783.6
14616,1599,1,0,2,,5133034.3,434498.6
14616,3650,1,0,3,,5133724.3,434498.6
14616,3651,1,0,3,,5133724.3,434513.6
14616,586,2,1,2,,5132629.3,434693.6
14616,1610,1,0,2,,5133034.3,434663.6
14616,2636,1,0,3,,5133379.3,435023.6
14616,2637,1,0,3,,5133379.3,435038.6
14616,589,1,0,2,,5132629.3,434738.6
14616,1617,1,0,3,,5133034.3,434768.6
14616,1618,1,0,3,,5133034.3,434783.6
14616,595,1,0,4,,5132629.3,434828.6
14616,1620,1,0,3,,5133034.3,434813.6
14616,2649,1,0,3,,5133394.3,434498.6
14616,2653,1,0,1,,5133394.3,434558.6
14616,3679,1,0,3,,5133739.3,434528.6
14616,608,1,0,4,,5132644.3,434498.6
14616,1636,1,0,4,,5133034.3,435053.6
14616,2661,1,0,4,,5133394.3,434678.6
14616,613,1,0,2,,5132644.3,434573.6
14616,3685,1,0,3,,5133739.3,434618.6
14616,1638,2,8,4,,5133049.3,434468.6
14616,3687,2,6,1,,5133754.3,434303.6
14616,616,1,0,2,,5132644.3,434618.6
14616,3689,1,0,1,,5133754.3,434333.6
14616,1643,1,0,2,,5133049.3,434543.6
14616,623,1,0,2,,5132644.3,434723.6
14616,1647,1,0,2,,5133049.3,434603.6
14616,625,2,1,4,,5132644.3,434753.6
14616,3698,1,0,3,,5133754.3,434468.6
14616,3699,1,0,3,,5133754.3,434483.6
14616,1651,1,0,3,,5133049.3,434663.6
14616,630,1,0,4,,5132644.3,434828.6
14616,1654,1,0,2,,5133049.3,434708.6
14616,2679,1,0,4,,5133394.3,434948.6
14616,3708,2,3,1,,5133769.3,434363.6
14616,639,2,1,4,,5132644.3,434963.6
14616,2687,1,0,3,,5133394.3,435068.6
14616,641,1,0,4,,5132659.3,434468.6
14616,2693,1,0,1,,5133409.3,434438.6
14616,648,1,0,2,,5132659.3,434573.6
14616,1672,1,0,4,,5133049.3,434978.6
14616,3721,1,0,3,,5133784.3,434363.6
14616,2698,1,0,3,,5133409.3,434513.6
14616,1675,1,0,4,,5133049.3,435023.6
14616,3724,1,0,1,,5133784.3,434408.6
14616,3726,2,6,3,,5133784.3,434438.6
14616,1680,1,0,2,,5133064.3,434483.6
14616,656,1,0,2,,5132659.3,434693.6
14616,657,1,0,2,,5132659.3,434708.6
14616,658,1,0,2,,5132659.3,434723.6
14616,2707,1,0,4,,5133409.3,434648.6
14616,3732,1,0,5,,5133799.3,434423.6
14616,2712,2,2,3,,5133409.3,434723.6
14616,669,1,0,4,,5132659.3,434888.6
14616,670,1,0,4,,5132659.3,434903.6
14616,673,1,0,4,,5132659.3,434948.6
14616,674,2,10,4,,5132659.3,434963.6
14616,680,1,0,2,,5132674.3,434513.6
14616,2729,1,0,3,,5133409.3,434978.6
14616,682,2,8,4,,5132674.3,434543.6
14616,1706,1,0,2,,5133064.3,434873.6
14616,692,1,0,2,,5132674.3,434693.6
14616,2742,2,2,1,,5133424.3,434423.6
14616,1718,1,0,3,,5133064.3,435053.6
14616,695,1,0,2,,5132674.3,434738.6
14616,1720,3,11,2,,5133079.3,434468.6
14616,2745,1,0,3,,5133424.3,434468.6
14616,1721,1,0,2,,5133079.3,434483.6
14616,2746,1,0,3,,5133424.3,434483.6
14616,700,1,0,4,,5132674.3,434813.6
14616,705,1,0,4,,5132674.3,434888.6
14616,1732,1,0,1,,5133079.3,434648.6
14616,709,1,0,4,,5132674.3,434948.6
14616,1735,1,0,1,,5133079.3,434693.6
14616,1736,1,0,2,,5133079.3,434708.6
14616,713,1,0,4,,5132689.3,434468.6
14616,2761,2,2,3,,5133424.3,434708.6
14616,2763,1,0,3,,5133424.3,434738.6
14616,1740,1,0,2,,5133079.3,434768.6
14616,2777,1,0,4,,5133424.3,434948.6
14616,730,2,4,2,,5132689.3,434723.6
14616,731,1,0,2,,5132689.3,434738.6
14616,732,1,0,2,,5132689.3,434753.6
14616,1756,1,0,4,,5133079.3,435008.6
14616,1758,1,0,3,,5133079.3,435038.6
14616,2787,1,0,4,,5133424.3,435098.6
14616,1763,1,0,3,,5133094.3,434483.6
14616,1765,1,0,3,,5133094.3,434513.6
14616,747,1,0,4,,5132689.3,434978.6
14616,2798,1,0,4,,5133439.3,434513.6
14616,2801,1,0,4,,5133439.3,434558.6
14616,753,1,0,2,,5132704.3,434528.6
14616,2803,1,0,4,,5133439.3,434588.6
14616,1783,1,0,2,,5133094.3,434783.6
14616,2809,2,2,3,,5133439.3,434678.6
14616,1789,1,0,2,,5133094.3,434873.6
14616,2814,1,0,3,,5133439.3,434753.6
14616,767,1,0,2,,5132704.3,434738.6
14616,772,1,0,4,,5132704.3,434813.6
14616,1799,1,0,3,,5133094.3,435023.6
14616,1801,1,0,3,,5133094.3,435053.6
14616,1802,2,3,3,,5133094.3,435068.6
14616,779,1,0,4,,5132704.3,434918.6
14616,780,1,0,4,,5132704.3,434933.6
14616,2835,1,0,1,,5133439.3,435068.6
14616,1820,1,0,3,,5133109.3,434708.6
14616,1821,1,0,2,,5133109.3,434723.6
14616,798,1,0,2,,5132719.3,434663.6
14616,2846,1,0,4,,5133454.3,434468.6
14616,2847,1,0,4,,5133454.3,434483.6
14616,2848,1,0,4,,5133454.3,434498.6
14616,2850,1,0,4,,5133454.3,434528.6
14616,807,1,0,4,,5132719.3,434798.6
14616,808,1,0,4,,5132719.3,434813.6
14616,2860,1,0,3,,5133454.3,434678.6
14616,1836,1,0,4,,5133109.3,434948.6
14616,819,1,0,4,,5132719.3,434978.6
14616,1849,1,0,3,,5133124.3,434513.6
14616,832,1,0,2,,5132734.3,434633.6
14616,2881,1,0,1,,5133454.3,434993.6
14616,1858,1,0,1,,5133124.3,434648.6
14616,2890,1,0,4,,5133454.3,435128.6
14616,2893,1,0,2,,5133469.3,434408.6
14616,848,1,0,4,,5132734.3,434873.6
14616,1873,1,0,4,,5133124.3,434873.6
14616,2899,1,0,4,,5133469.3,434498.6
14616,853,1,0,4,,5132734.3,434948.6
14616,1878,1,0,4,,5133124.3,434948.6
14616,855,1,0,4,,5132734.3,434978.6
14616,858,1,0,4,,5132749.3,434468.6
14616,1888,1,0,3,,5133139.3,434468.6
14616,864,1,0,2,,5132749.3,434558.6
14616,868,1,0,2,,5132749.3,434618.6
14616,1893,1,0,1,,5133139.3,434543.6
14616,872,1,0,2,,5132749.3,434678.6
14616,876,1,0,2,,5132749.3,434738.6
14616,1904,1,0,3,,5133139.3,434708.6
14616,1905,1,0,2,,5133139.3,434723.6
14616,882,1,0,4,,5132749.3,434828.6
14616,883,1,0,4,,5132749.3,434843.6
14616,2935,1,0,1,,5133469.3,435038.6
14616,1914,1,0,4,,5133139.3,434858.6
14616,2938,1,0,3,,5133469.3,435083.6
14616,891,1,0,2,,5132749.3,434963.6
14616,893,1,0,2,,5132749.3,434993.6
14616,1917,1,0,2,,5133139.3,434903.6
14616,2944,2,9,2,,5133484.3,434393.6
14616,2948,1,0,4,,5133484.3,434453.6
14616,1924,1,0,1,,5133139.3,435008.6
14616,902,1,0,2,,5132764.3,434573.6
14616,2950,1,0,4,,5133484.3,434483.6
14616,905,1,0,3,,5132764.3,434618.6
14616,1931,1,0,4,,5133154.3,434468.6
14616,907,1,0,2,,5132764.3,434648.6
14616,1932,1,0,3,,5133154.3,434483.6
14616,1935,1,0,3,,5133154.3,434528.6
14616,911,1,0,2,,5132764.3,434708.6
14616,2961,1,0,1,,5133484.3,434648.6
14616,913,1,0,2,,5132764.3,434738.6
14616,1938,1,0,1,,5133154.3,434573.6
14616,2963,1,0,3,,5133484.3,434678.6
14616,920,1,0,4,,5132764.3,434843.6
14616,1947,1,0,2,,5133154.3,434708.6
14616,923,1,0,4,,5132764.3,434888.6
14616,924,1,0,4,,5132764.3,434903.6
14616,1955,1,0,4,,5133154.3,434828.6
14616,933,1,0,2,,5132779.3,434483.6
14616,938,1,0,3,,5132779.3,434558.6
14616,941,1,0,3,,5132779.3,434603.6
14616,944,1,0,4,,5132779.3,434648.6
14616,945,1,0,4,,5132779.3,434663.6
14616,946,1,0,4,,5132779.3,434678.6
14616,949,1,0,2,,5132779.3,434723.6
14616,2998,1,0,2,,5133499.3,434408.6
14616,950,1,0,2,,5132779.3,434738.6
14616,1975,1,0,3,,5133169.3,434483.6
14616,3002,1,0,4,,5133499.3,434468.6
14616,1985,1,0,1,,5133169.3,434633.6
14616,1988,1,0,2,,5133169.3,434678.6
14616,1989,1,0,2,,5133169.3,434693.6
14616,967,1,0,2,,5132779.3,434993.6
14616,3016,1,0,3,,5133499.3,434678.6
14616,972,1,0,3,,5132794.3,434513.6
14616,974,1,0,3,,5132794.3,434543.6
14616,979,1,0,3,,5132794.3,434618.6
14616,980,1,0,3,,5132794.3,434633.6
14616,3032,1,0,3,,5133499.3,434918.6
14616,984,1,0,2,,5132794.3,434693.6
14616,3035,1,0,3,,5133499.3,434963.6
14616,3036,1,0,1,,5133499.3,434978.6
14616,2017,1,0,4,,5133184.3,434468.6
14616,993,1,0,4,,5132794.3,434828.6
14616,2018,1,0,4,,5133184.3,434483.6
14616,995,1,0,4,,5132794.3,434858.6
14616,996,1,0,4,,5132794.3,434873.6
14616,2022,1,0,1,,5133184.3,434543.6
14616,999,1,0,2,,5132794.3,434918.6
14616,3050,4,11,2,,5133514.3,434378.6
14616,3055,1,0,2,,5133514.3,434453.6
14616,3057,1,0,4,,5133514.3,434483.6
14616,1010,1,0,3,,5132809.3,434513.6
14616,2034,1,0,2,,5133184.3,434723.6
14616,1011,2,5,3,,5132809.3,434528.6
14616,2035,1,0,2,,5133184.3,434738.6
14616,1013,1,0,3,,5132809.3,434558.6
14616,1014,1,0,3,,5132809.3,434573.6
14616,1016,1,0,2,,5132809.3,434603.6
14616,3067,1,0,2,,5133514.3,434633.6
14616,1019,1,0,4,,5132809.3,434648.6
14616,2047,1,0,4,,5133184.3,434918.6
14540,1,9,13,4,,5132194.3,434273.6
14540,2,5,12,4,,5132209.3,434273.6
14540,3,1,0,4,,5132209.3,434288.6
14540,2051,1,0,1,,5133184.3,434978.6
14540,4,4,8,4,,5132224.3,434273.6
14540,5,2,8,4,,5132224.3,434288.6
14540,3079,1,0,3,,5133514.3,434813.6
14540,2055,1,0,3,,5133184.3,435038.6
14540,8,1,0,4,,5132239.3,434288.6
14540,3081,2,3,3,,5133514.3,434843.6
14540,9,1,0,4,,5132239.3,434303.6
14540,10,1,0,4,,5132239.3,434318.6
14540,2058,2,10,3,,5133184.3,435083.6
14540,1036,1,0,2,,5132809.3,434903.6
14540,13,1,0,4,,5132254.3,434303.6
14540,14,1,0,4,,5132254.3,434318.6
14540,2063,1,0,3,,5133199.3,434513.6
14540,15,1,0,4,,5132254.3,434333.6
14540,3088,1,0,3,,5133514.3,434948.6
14540,2065,1,0,1,,5133199.3,434543.6
14540,19,3,3,4,,5132269.3,434303.6
14540,20,1,0,4,,5132269.3,434318.6
14540,22,2,2,4,,5132269.3,434348.6
14540,1046,1,0,3,,5132824.3,434483.6
14540,24,1,0,4,,5132269.3,434378.6
14540,2073,2,2,2,,5133199.3,434663.6
14540,25,1,0,4,,5132269.3,434393.6
14540,3098,1,0,2,,5133514.3,435098.6
14540,27,1,0,4,,5132284.3,434318.6
14540,28,3,4,4,,5132284.3,434333.6
14540,2076,1,0,2,,5133199.3,434708.6
14540,3101,1,0,4,,5133514.3,435143.6
14540,2077,1,0,2,,5133199.3,434723.6
14540,30,1,0,4,,5132284.3,434363.6
14540,3102,1,0,4,,5133514.3,435158.6
14540,31,2,10,4,,5132284.3,434378.6
14540,1055,1,0,2,,5132824.3,434618.6
14540,2080,1,0,2,,5133199.3,434768.6
14540,34,1,0,4,,5132284.3,434423.6
14540,2083,1,0,2,,5133199.3,434813.6
14540,36,1,0,4,,5132299.3,434318.6
14540,39,1,0,4,,5132299.3,434363.6
14540,40,1,0,4,,5132299.3,434378.6
14540,41,1,0,4,,5132299.3,434393.6
14540,1069,1,0,4,,5132824.3,434828.6
14540,3117,1,0,1,,5133529.3,434573.6
14540,1070,1,0,4,,5132824.3,434843.6
14540,3119,1,0,1,,5133529.3,434603.6
14540,2097,1,0,1,,5133199.3,435023.6
14540,1073,1,0,2,,5132824.3,434888.6
14540,3126,1,0,3,,5133529.3,434708.6
14540,1078,1,0,2,,5132824.3,434963.6
14540,1079,1,0,2,,5132824.3,434978.6
14540,2103,1,0,2,,5133214.3,434468.6
14540,1087,1,0,3,,5132839.3,434528.6
14540,66,2,7,4,,5132329.3,434408.6
14540,3142,1,0,1,,5133529.3,434948.6
14540,3143,1,0,1,,5133529.3,434963.6
14540,2120,1,0,2,,5133214.3,434723.6
14540,2121,1,0,2,,5133214.3,434738.6
14540,2123,1,0,2,,5133214.3,434768.6
14540,76,1,0,4,,5132344.3,434348.6
14540,2124,1,0,2,,5133214.3,434783.6
14540,2125,1,0,3,,5133214.3,434798.6
14540,2126,1,0,2,,5133214.3,434813.6
14540,1103,1,0,4,,5132839.3,434768.6
14540,1104,1,0,4,,5132839.3,434783.6
14540,80,1,0,4,,5132344.3,434408.6
14540,1105,2,3,4,,5132839.3,434798.6
14540,2130,1,0,2,,5133214.3,434873.6
14540,3156,1,0,2,,5133529.3,435158.6
14540,86,1,0,2,,5132344.3,434498.6
14540,1110,1,0,4,,5132839.3,434873.6
14540,3161,1,0,2,,5133544.3,434423.6
14540,3162,2,5,2,,5133544.3,434438.6
14540,1115,1,0,2,,5132839.3,434948.6
14540,1116,1,0,2,,5132839.3,434963.6
14540,92,6,9,2,,5132359.3,434348.6
14540,2141,1,0,3,,5133214.3,435038.6
14540,1118,1,0,2,,5132839.3,434993.6
14540,94,1,0,4,,5132359.3,434378.6
14540,1119,2,1,3,,5132839.3,435008.6
14540,95,2,12,4,,5132359.3,434393.6
14540,97,1,0,4,,5132359.3,434423.6
14540,2149,1,0,1,,5133229.3,434498.6
14540,1133,1,0,4,,5132854.3,434648.6
14540,110,1,0,4,,5132374.3,434363.6
14540,3182,1,0,3,,5133544.3,434738.6
14540,2158,1,0,2,,5133229.3,434633.6
14540,111,1,0,4,,5132374.3,434378.6
14540,2160,1,0,2,,5133229.3,434663.6
14540,112,3,6,4,,5132374.3,434393.6
14540,113,2,2,4,,5132374.3,434408.6
14540,2162,1,0,2,,5133229.3,434693.6
14540,1139,1,0,4,,5132854.3,434738.6
14540,2163,1,0,2,,5133229.3,434708.6
14540,115,1,0,4,,5132374.3,434438.6
14540,1140,2,7,4,,5132854.3,434753.6
14540,117,1,0,4,,5132374.3,434468.6
14540,1142,1,0,4,,5132854.3,434783.6
14540,2167,1,0,2,,5133229.3,434768.6
14540,2169,1,0,2,,5133229.3,434798.6
14540,1145,1,0,4,,5132854.3,434828.6
14540,2170,1,0,3,,5133229.3,434813.6
14540,3196,1,0,1,,5133544.3,434948.6
14540,1149,1,0,2,,5132854.3,434888.6
14540,1150,1,0,2,,5132854.3,434903.6
14540,2175,2,1,4,,5133229.3,434888.6
14540,1152,1,0,2,,5132854.3,434933.6
14540,128,3,8,4,,5132389.3,434378.6
14540,1154,2,13,2,,5132854.3,434963.6
14540,133,1,0,4,,5132389.3,434453.6
14540,1157,1,0,3,,5132854.3,435008.6
14540,3209,1,0,2,,5133544.3,435143.6
14540,2186,1,0,1,,5133229.3,435053.6
14540,2187,1,0,1,,5133229.3,435068.6
14540,3212,1,0,3,,5133559.3,434363.6
14540,3213,1,0,3,,5133559.3,434378.6
14540,2191,2,8,1,,5133244.3,434468.6
14540,3216,1,0,3,,5133559.3,434423.6
14540,2192,1,0,1,,5133244.3,434483.6
14540,1170,1,0,4,,5132869.3,434633.6
14540,2194,1,0,1,,5133244.3,434513.6
14540,2195,1,0,1,,5133244.3,434528.6
14540,147,1,0,4,,5132404.3,434378.6
14540,1174,1,0,4,,5132869.3,434693.6
14540,150,1,0,4,,5132404.3,434423.6
14540,1176,1,0,4,,5132869.3,434723.6
14540,153,1,0,4,,5132404.3,434468.6
14540,154,1,0,4,,5132404.3,434483.6
14540,156,1,0,4,,5132404.3,434513.6
14540,2204,1,0,2,,5133244.3,434663.6
14540,2205,2,13,2,,5133244.3,434678.6
14540,157,1,0,4,,5132404.3,434528.6
14540,2207,1,0,2,,5133244.3,434708.6
14540,162,1,0,4,,5132404.3,434603.6
14540,1186,1,0,2,,5132869.3,434873.6
14540,1187,1,0,2,,5132869.3,434888.6
14540,2212,2,1,3,,5133244.3,434783.6
14540,3236,1,0,3,,5133559.3,434723.6
14540,2213,1,0,3,,5133244.3,434798.6
14540,1189,2,7,2,,5132869.3,434918.6
14540,3239,1,0,2,,5133559.3,434768.6
14540,2218,1,0,4,,5133244.3,434873.6
14540,3242,1,0,3,,5133559.3,434813.6
14540,1194,1,0,3,,5132869.3,434993.6
14540,1195,3,13,3,,5132869.3,435008.6
14540,2220,1,0,4,,5133244.3,434903.6
14540,172,1,0,2,,5132419.3,434453.6
14540,3244,1,0,3,,5133559.3,434843.6
14540,3246,1,0,3,,5133559.3,434873.6
14540,2223,1,0,4,,5133244.3,434948.6
14540,176,1,0,4,,5132419.3,434513.6
14540,3249,1,0,3,,5133559.3,434918.6
14540,179,1,0,4,,5132419.3,434558.6
14540,1204,1,0,3,,5132884.3,434558.6
14540,2230,1,0,1,,5133244.3,435053.6
14540,2232,1,0,1,,5133244.3,435083.6
14540,3256,1,0,2,,5133559.3,435023.6
14540,1211,3,10,4,,5132884.3,434663.6
14540,3259,1,0,4,,5133559.3,435068.6
14540,1214,1,0,4,,5132884.3,434708.6
14540,3263,1,0,4,,5133559.3,435128.6
14540,1215,1,0,4,,5132884.3,434723.6
14540,193,1,0,2,,5132434.3,434453.6
14540,1218,1,0,2,,5132884.3,434768.6
14540,196,1,0,4,,5132434.3,434498.6
14540,1223,2,2,4,,5132884.3,434843.6
14540,2247,2,3,2,,5133259.3,434648.6
14540,2248,1,0,2,,5133259.3,434663.6
14540,200,1,0,4,,5132434.3,434558.6
14540,201,1,0,4,,5132434.3,434573.6
14540,2250,1,0,2,,5133259.3,434693.6
14540,3275,1,0,3,,5133574.3,434468.6
14540,1228,1,0,2,,5132884.3,434918.6
14540,1229,1,0,2,,5132884.3,434933.6
14540,206,1,0,4,,5132434.3,434648.6
14540,2254,1,0,2,,5133259.3,434753.6
14540,1230,1,0,3,,5132884.3,434948.6
14540,207,3,4,4,,5132434.3,434663.6
14540,1232,1,0,3,,5132884.3,434978.6
14540,209,1,0,4,,5132434.3,434693.6
14540,1234,2,16,3,,5132884.3,435008.6
14540,2258,1,0,3,,5133259.3,434813.6
14540,212,3,3,3,,5132449.3,434408.6
14540,2261,1,0,4,,5133259.3,434858.6
14540,2268,1,0,4,,5133259.3,434963.6
14540,1247,1,0,4,,5132899.3,434618.6
14540,2272,1,0,3,,5133259.3,435023.6
14540,3297,1,0,3,,5133574.3,434798.6
14540,1250,1,0,4,,5132899.3,434663.6
14540,1251,1,0,4,,5132899.3,434678.6
14540,233,1,0,4,,5132449.3,434723.6
14540,236,1,0,3,,5132464.3,434408.6
14540,1262,2,6,4,,5132899.3,434843.6
14540,1263,4,11,2,,5132899.3,434858.6
14540,2288,1,0,2,,5133274.3,434603.6
14540,1265,2,14,2,,5132899.3,434888.6
14540,2290,2,9,2,,5133274.3,434633.6
14540,244,1,0,2,,5132464.3,434528.6
14540,1268,1,0,3,,5132899.3,434933.6
14540,248,1,0,2,,5132464.3,434588.6
14540,1272,1,0,3,,5132899.3,434993.6
14540,1273,1,0,3,,5132899.3,435008.6
14540,1274,1,0,4,,5132899.3,435023.6
14540,3324,1,0,3,,5133589.3,434348.6
14540,252,1,0,3,,5132464.3,434648.6
14540,2304,1,0,4,,5133274.3,434843.6
14540,261,3,3,2,,5132479.3,434423.6
14540,1285,1,0,4,,5132914.3,434603.6
14540,3333,1,0,3,,5133589.3,434483.6
14540,2311,1,0,4,,5133274.3,434948.6
14540,1287,1,0,4,,5132914.3,434633.6
14540,3336,1,0,1,,5133589.3,434528.6
14540,2315,1,0,3,,5133274.3,435008.6
14540,268,1,0,4,,5132479.3,434528.6
14540,1300,2,3,2,,5132914.3,434828.6
14540,1302,1,0,2,,5132914.3,434858.6
14540,2326,1,0,1,,5133289.3,434498.6
14540,3350,1,0,2,,5133589.3,434738.6
14540,279,1,0,4,,5132479.3,434693.6
14540,2328,1,0,1,,5133289.3,434528.6
14540,1304,2,4,2,,5132914.3,434888.6
14540,2329,1,0,1,,5133289.3,434543.6
14540,284,1,0,4,,5132479.3,434768.6
14540,1309,2,1,3,,5132914.3,434963.6
14540,3357,1,0,3,,5133589.3,434843.6
14540,1310,2,8,3,,5132914.3,434978.6
14540,287,3,10,2,,5132494.3,434423.6
14540,2335,2,5,2,,5133289.3,434633.6
14540,2337,1,0,2,,5133289.3,434663.6
14540,3364,1,0,1,,5133589.3,434948.6
14540,2341,1,0,3,,5133289.3,434723.6
14540,2346,1,0,3,,5133289.3,434798.6
14540,1322,1,0,4,,5132929.3,434573.6
14540,1323,1,0,4,,5132929.3,434588.6
14540,2348,1,0,4,,5133289.3,434828.6
14540,3374,1,0,2,,5133589.3,435098.6
14540,304,1,0,4,,5132494.3,434678.6
14540,306,2,10,4,,5132494.3,434708.6
14540,307,1,0,4,,5132494.3,434723.6
14540,1333,1,0,2,,5132929.3,434738.6
14540,309,1,0,2,,5132494.3,434753.6
14540,2357,1,0,4,,5133289.3,434963.6
14540,2358,1,0,3,,5133289.3,434978.6
14540,3383,1,0,3,,5133604.3,434378.6
14540,315,1,0,2,,5132509.3,434438.6
14540,1341,1,0,2,,5132929.3,434858.6
14540,2365,1,0,1,,5133289.3,435083.6
14540,318,1,0,2,,5132509.3,434483.6
14540,1343,1,0,4,,5132929.3,434888.6
14540,3392,1,0,1,,5133604.3,434513.6
14540,321,1,0,2,,5132509.3,434528.6
14540,2369,1,0,1,,5133304.3,434468.6
14540,322,2,3,2,,5132509.3,434543.6
